id,name,address,city_id,location,desciption,time,stars,food type,price,place_type
468,Parco Nord Milano,"Via Clerici, 20121 Milano MI",2,45.467759533635366 9.186761957657998,"This vast natural park is one of the largest green spaces in Milan. It features expansive meadows, dense forests, and lakes. The park",3,,,,natural
469,Parco Lambro," Via Martiri Oscuri, 20135 Milano MI",2,45.4960535105214 9.257584611602484,"Situated along the banks of the Lambro River, Parco Lambro offers a tranquil refuge in the city. It boasts wide green spaces, trees, and small lakes.",5,,,,natural
470,Parco Sant'Agostino,"Piazzale Sant'Agostino, 20123 Milano M",2,45.704604588595224 9.672046913475333,"This peaceful park provides an escape from the noise and bustle of the city center. It features dense trees, beautiful landscapes",5,,,,natural
471,Giardini della Guastalla,"Pescheria barocca, Via Francesco Sforza, 20122 Milano MI, Italy",2,45.46172153448599 9.19604345223511,"Situated near the site of Expo 2015, this park offers a relaxing and scenic environment. It features green meadows",2,,,,natural
472,"milano ,parco sempione","Piazza Castello, 17, 20121 Milano MI, Italy",2,45.47087125416485 9.178533992339307,"Located on Via Luigi Cadorna, this park offers a peaceful retreat with its lush greenery and trees.",4,,,,natural
473,BAM Tree Library Milan,"Via Gaetano de Castillia, 28, 20124 Milano MI, Italy",2,45.48639829965983 9.192610224804557,"Garden park & botanical garden with contemporary landscape design, restaurants & community events.",3,,,,natural
474,Acquario Civico e Stazione Idrobiologica di Milano,"V.le Gadio, 2, 20121 Milano MI, Italy",2,45.48583890642663 9.182819257674524,"Landscaped park on ancient noble Roman estate, with open-air concerts, nature trails & fountain.",4,,,,natural
475,Parco Villa Litta,"Via Jacopo della Quercia, 20151 Milano MI",2,45.51605173143442 9.167153642299478,"Historical 150-meter jetty, first founded in 1940, ending in a circular observation space.",4,,,,natural
476,Parco pubblico - Giacometti-Gilardi,"20126 Milan, Metropolitan City of Milan, Italy",2,45.51412198237554 9.219367217341238,"Formal gardens within Vatican City, featuring fountains, sculptures & landscaped greenery.",4,,,,natural
477,Parco Niguard,"Via Ospedale Maggiore, 20162 Milano MI",2,45.52603346916828 9.190423155479206,"Hilltop park known for its panoramic views, statues, and memorials, including a large statue of Giuseppe Garibaldi.",2,,,,natural
478,Parco Monte Stella,"Via Enrico Terzaghi, 20148 Milano MI, Italy",2,45.49042515938645 9.13255168400254,"Renaissance villa and park with ancient Roman ruins, gardens, and a summer jazz festival.",4,,,,natural
479,Parco Lambroside,"Via Lambro, 20151 Milano MI",2,45.53134156016016 9.24215918340044,"Large park with a lake, trees, and walking paths, offering a peaceful retreat from the city.",4,,,,natural
480,Parco dell'Alintorno,"Via Medeghino, 20161 Milano M",2,45.34327789019597 10.696010198125041,"Garden on the Aventine Hill with orange trees, rose beds, and a panoramic view of Rome.",2,,,,natural
481,Mount Vesuvius,East of Naples,3,40.823419883857966  14.428733906693902,Majestic volcano with scenic views and hiking trails.,4,,,,natural
482,Capri Island,Off the coast of Naples,3,40.58514660582194  14.21798721844404,Picturesque island with beautiful landscapes and crystal-clear waters.,2,,,,natural
483,Amalfi Coast, South of Naples,3,40.63338333735205  14.602907792378492,"Spectacular coastline with dramatic cliffs and charming fishing villages. spaces, trees, and small lakes.",4,,,,natural
484,Positano," Amalfi Coast, south of Naples",3,40.63753252309692  14.490731635774857,Picturesque village with colorful houses and stunning coastal views. landscapes,4,,,,natural
485,Pompeii,Near Mount Vesuvius,3,40.745441803385894  14.496771126764118,Archaeological site with well-preserved ruins of the ancient Roman city.,4,,,,natural
486,Herculaneum,Near Mount Vesuvius,3,40.76053181670142  14.501220400355097,Well-preserved archaeological site showcasing ancient Roman ruins.,4,,,,natural
487,Phlegraean Fields (Campi Flegrei,West of Naples,3,40.82810175739164  14.138656445334528,"Volcanic area with craters, hot springs, and the Solfatara volcano.",3,,,,natural
488,Procida Island:, Off the coast of Naples,3,40.7617477893801  14.019014832263997,Picturesque island with colorful houses and serene beaches,4,,,,natural
489,Ischia Island,Gulf of Naples,3,40.75542807742513  13.90939044952321," Volcanic island with thermal spas, gardens, and scenic coastline.",4,,,,natural
490,Sorrento Peninsula, South of Naples,3,41.43602264813373  14.813181301443024,"Peninsula with stunning views, charming towns, and fragrant lemon groves.",5,,,,natural
491,Naples Botanical Garden (Orto Botanico di Napoli),"Via Foria, Naples",3,40.86155175527325  14.262273581015318,Lush botanical garden with diverse plant species and serene ponds.,2,,,,natural
492,Baia Underwater Archaeological Park,Bay of Naples,3,40.82133468558626  14.077731318295472,Underwater park with submerged ancient Roman ruins.,5,,,,natural
493,Vesuvius National Park, Surrounding Mount Vesuvius,3,40.82826829003908  14.425831338685462, National park with hiking trails and volcanic landscapes.,4,,,,natural
494,Grotta dello Smeraldo (Emerald Grotto)," Conca dei Marini, Amalfi Coast",3,40.615245256389954  14.566995109837823, Captivating sea cave with emerald-green waters and impressive stalactite formations.,2,,,,natural
495,Villa Doria d'Angri Park,"Vomero district, Naples",3,40.7377877521514  14.572155596352422,Tranquil park with gardens and scenic views of the city and bay.,2,,,,natural
496,Parco Virgiliano,"Posillipo district, Naples",3,40.83078558523079  14.21802783867433,Hilltop park with panoramic views of Naples and the surrounding islands.,2,,,,natural
497,Astroni Crater Nature Reserve," Agnano district, Naples",3,40.84050813939514  14.159360882865974,"Nature reserve with a volcanic crater, hiking trails, and a scenic lake.",4,,,,natural
498,Piazza del Plebiscito,"Piazza del Plebiscito, Naples",3,40.83606498408262  14.248587144506, Grand square with historic buildings and a view of the Bay of Naples.,2,,,,natural
499,Naples Underground (Napoli Sotterranea)," Piazza San Gaetano 68, Naples",3,40.83816546085054  14.24548628253836, Intriguing underground tunnels with historical significance.,2,,,,natural
500,Villa Floridiana,"Via Cimarosa 77, Naples",3,40.84253848555064  14.228978065670352,"Scenic park with gardens, panoramic views, and a museum showcasing decorative arts.",5,,,,natural
501,Giardini della Biennale,"Castello, 30122 Venice, Italy",5,45.4289528775356 12.358059137969603,Giardini della Biennale is a beautiful park located in the Castello district of Venice. It is known for its lush greenery and picturesque pathways.,4,,,,natural
502,Lido di Venezia,"Lido, 30126 Venice, Italy",5,45.39192603199097 12.353095727323561,"Lido di Venezia is a long sandbar that stretches along the Adriatic Sea. It is a popular beach destination where visitors can relax, sunbathe, and enjoy various water activities.",4,,,,natural
503,Parco delle Rimembranze,"Cannaregio, 30121 Venice, Italy",5,45.4267952591565 12.359675805668248,Parco delle Rimembranze is a park situated in the Cannaregio district of Venice. It offers a serene atmosphere with its well-maintained gardens.,3,,,,natural
504,Sant'Elena Park,"Castello, 30122 Venice, Italy",5,45.428424330959714 12.364828064401905,"Sant'Elena Park is a peaceful green space located in the Castello district. It features beautiful lawns, walking paths, and a playground.",5,,,,natural
505,Bacino San Marco,"San Marco, 30124 Venice, Italy",5,45.433191477323014 12.340831353312765,Bacino San Marco is a stunning waterfront area in the San Marco district. It offers breathtaking views of the Venetian lagoon and is a popular spot for romantic walks.,4,,,,natural
506,St. Mark's Square,"P.za San Marco, 30100 Venezia VE, Italy",5,45.43653864398551 12.338113197556172,Iconic square & gathering place dating back to the 12th century & dominated by St. Mark's Basilica.,2,,,,natural
507,Alberoni Beach,"Alberoni, 30126 Venice, Italy",5,45.35001652952286 12.329761209534581,Alberoni Beach is a secluded sandy beach located on the Lido island. It offers a tranquil escape from the city.,3,,,,natural
508,Parco Piraghetto,"Via Piraghetto, 30175 Marghera, Venice, Italy",5,45.490015091966534 12.227137962445024,"Parco Piraghetto is a charming park situated in Marghera, a town near Venice. It features walking paths, green lawns, and a small lake.",5,,,,natural
509,Parco Morosini,"Santa Croce, 30135 Venice, Italy",5,45.47154210154293 12.28067157874872,"Parco Morosini is a small park located in the Santa Croce district. It provides a pleasant green space with benches, trees, and a fountain",2,,,,natural
510,Bacino Orseolo,"San Marco, 30124Venice, Italy",5,45.434235659445854 12.336915609134252,Bacino Orseolo is a picturesque canal basin situated in the San Marco district. It is known for its charming gondolas and beautiful architecture surrounding the water.,2,,,,natural
511,Parco Savorgnan,"Santa Croce, 30135 Venice, Italy",5,45.44356215582208 12.323705353313516,"Parco Savorgnan is a small park located in the Santa Croce district. It offers a peaceful setting with benches, trees, and a charming fountain.",5,,,,natural
512,Laguna Veneta,"Venice, Italy",5,45.356210795666804 12.273570921757564,Laguna Veneta refers to the vast lagoon surrounding the city of Venice. It is a unique natural ecosystem with a diverse range of flora and fauna.,3,,,,natural
513,Parco San Francesco della Vigna,"Castello, 30122 Venice, Italy",5,45.44443782028774 12.323853752195813,"Parco San Francesco della Vigna is a historic park located in the Castello district. It features well-manicured gardens, ancient trees, and a peaceful atmosphere.",2,,,,natural
514,Isola di San Pietro,"Venice, Italy",5,45.434482363194924 12.360037701543943,Isola di San Pietro is a picturesque island situated in the Venetian lagoon. It offers a tranquil escape from the city's crowds.,4,,,,natural
515,Parco San Giacomo dell'Orio,"Santa Croce, 30135 Venice, Italy",5,45.443143269104496 12.327772920464284,"Parco San Giacomo dell'Orio is a lovely park located in the Santa Croce district. It features open green spaces, shady trees, and a central square.",2,,,,natural
516,Parco Papadopoli,"Santa Croce, 30135 Venice, Italy",5,45.43984756599932 12.320772556582982,"Parco Papadopoli is a charming park situated in the Santa Croce district. It features well-maintained gardens, tree-lined paths, and a central fountain.",2,,,,natural
517,Isola di San Michele,"Venice, Italy",5,45.4467254272434 12.34676706396202,"Isola di San Michele is a small island in the Venetian lagoon. It serves as the main cemetery of Venice, known for its serene atmosphere and beautiful funerary art.",4,,,,natural
518,Parco Bissuola,"Via Alvise Cadamosto, 30173 Mestre, Venice, Italy",5,45.499703990888875 12.266267326331747,"Parco Bissuola is a large park located in the Mestre district. It offers extensive green spaces, walking paths, and sports facilities. The park is a great place for outdoor activities.",3,,,,natural
519,Punta della Dogana,"Dorsoduro, 30123 Venice, Italy",5,45.4311132123022 12.336907897491246,"Punta della Dogana is a prominent point in the Dorsoduro district of Venice. It offers stunning panoramic views of the city, including the Grand Canal and the surrounding islands.",3,,,,natural
520,Parco Albanese,"Via Francesco Baracca, 30174 Mestre, Venice, Italy",5,45.49975663072412 12.266181495645982,"Parco Albanese is a spacious park situated in the Mestre district. It features lush green areas, walking trails, and recreational facilities.",2,,,,natural
521,Isola di Burano,"Venice, Italy",5,45.48573522163991 12.416705333287123,Isola di Burano is a colorful island located in the Venetian lagoon. It is known for its vibrant houses and lace-making tradition. ,2,,,,natural
522,Mount Vesuvius,Arno Islands (Near Florence),4,43.833901714332484  11.002319543640752," A group of small islands in the Arno River, offering tranquil green spaces and beautiful natural views.",2,,,,natural
523,Capri Island,Parco Nazionale di Vallombrosa (Near Reggello),4,43.73341669757307  11.554358036814268," A natural reserve known for dense forests, stunning landscapes, and beautiful hiking trails.",4,,,,natural
524,Amalfi Coast,Lake Bilancino (Near Barberino di Mugello),4,43.98168778877407  11.26934898476147," A picturesque lake surrounded by hills, offering opportunities for water sports, picnicking, and relaxation.",2,,,,natural
525,Positano,Mugello Region (North of Florence) ,4,43.95101268605907  11.399728286547493," A scenic area known for its rolling hills, charming villages, and natural beauty, perfect for leisurely drives or bike rides.",5,,,,natural
526,Pompeii,Mount Falterona (Near Stia),4,43.87503343499283  11.696444103191356," A mountain in the Casentino Forests, providing hiking trails, panoramic views, and the source of the Arno River.",3,,,,natural
527,Herculaneum,Parco Naturale delle Foreste Casentinesi (Casentino Forests) ,4,43.957023590052835 11.735273825341345,"A national park with ancient forests, wildlife, and numerous hiking trails, including the famous Camaldoli Hermitage.",2,,,,natural
528,Phlegraean Fields (Campi Flegrei,Montalbano Hills (West of Florence),4,43.8667044892783 10.867802581394493,"A hilly area with olive groves, vineyards, and charming medieval villages, offering panoramic views of the surrounding countryside.",3,,,,natural
529,Procida Island:,Mugello Circuit (Near Scarperia) ,4,43.99612051658606  11.371060867671842,"A world-renowned racetrack surrounded by green hills, hosting international motorsport events and offering driving experiences.",4,,,,natural
530,Ischia Island,Parco di Montececeri (Fiesole) ,4,43.79415923726827  11.304049281152377,"A park located on Montececeri hill, known for its walking paths, picnic areas, and stunning views of the city of Florence.",4,,,,natural
531,Sorrento Peninsula,Boboli Gardens (Piazza de' Pitti) ,4,43.76265988950077 11.248356681150524,"Historic gardens behind the Pitti Palace, featuring beautiful landscaping, sculptures, and panoramic views.",5,,,,natural
532,Naples Botanical Garden (Orto Botanico di Napoli),"Giardino Bardini (Costa San Giorgio, 2)",4,43.76408609908387  11.256138309986481," Renaissance-style garden with terraces, statues, and stunning views of Florence.",4,,,,natural
533,Baia Underwater Archaeological Park,Cascine Park (Viale degli Olmi) ,4,43.783235821378135 11.216730785980964," Large public park along the Arno River, perfect for picnics, walking, and cycling.",4,,,,natural
534,Vesuvius National Park,"Villa Demidoff Park (Via Fiorentina, 276)",4,43.85987754533808  11.30358570999208,Park located outside Florence featuring a monumental statue of Colosso dell'Appennino.,5,,,,natural
535,Grotta dello Smeraldo (Emerald Grotto),"Fiesole (Via San Francesco, 18) ",4,43.80008570020767  11.290840521782494,"Picturesque town on a hilltop near Florence, offering stunning views of the city and the surrounding countryside.",2,,,,natural
536,Villa Doria d'Angri Park,Monte Ceceri (Fiesole),4,43.797947940087155  11.303797627224053,Hill known for its beautiful hiking trails and panoramic views of Florence and the Tuscan landscape.,5,,,,natural
537,Parco Virgiliano,Piazzale Michelangelo (Viale Michelangelo) ,4,43.76255680165892  11.264898209986455,Square with a bronze replica of Michelangelo's David and a terrace offering breathtaking views of Florence.,4,,,,natural
538,Astroni Crater Nature Reserve,Parco delle Cascine (Viale degli Olmi) ,4,43.78294295081655  11.21690066765942,"Large park with walking paths, sports facilities, and a riverside promenade along the Arno River.",2,,,,natural
539,Piazza del Plebiscito,"Parco di Villa Strozzi (Via Pisana, 37) ",4,43.77249261552232  11.230333025330612,"Historic park with beautiful gardens, woods, and a pond, perfect for a peaceful stroll.",3,,,,natural
540,Naples Underground (Napoli Sotterranea),Parco della Villa Fabbricotti (Via Vittorio Emanuele II),4,44.74633952816351  10.599106936010577," Park with lush greenery, a lake, and walking trails, providing a tranquil escape in the city.",5,,,,natural
541,Villa Floridiana,Parco delle Cascine di Tavola (Reggello) ,4,43.846466421590144 11.0618133099913,"Nature reserve located outside Florence, known for its forests, hiking trails, and scenic beauty.",4,,,,natural
542,Hotel Quirinale,"Via Nazionale 7, Central Station, 00184 Rome, Italy",1,41.90182202037885 12.494873553074376,,,5,,200,hotel
543,Hotel Hassler Roma,"Piazza della Trinita dei Monti, 6, 00187 Rome, Italy",1,41.906092743874524 12.484043924238929,,,3,,90,hotel
544,The St. Regis Rome,"Via Vittorio Emanuele Orlando, 3, 00185 Rome, Italy",1,41.90416749222035 12.49482998006026,,,2,,50,hotel
545,"Rome Cavalieri, A Waldorf Astoria Hotel","Via Alberto Cadlolo, 101, 00136 Rome, Italy",1,41.918979375018125 12.446569334032556,,,5,,150,hotel
546,Palazzo Manfredi,"Via Labicana, 125, 00184 Rome, Italy",1,41.89034133388365 12.495560980059329,,,3,,120,hotel
547,Hotel Eden - Dorchester Collection,"Via Ludovisi, 49, 00187 Rome, Italy",1,41.90679538161047 12.486303322388942,,,5,,250,hotel
548,Gran MeliÌÁ Rome Villa Agrippina,"Via del Gianicolo, 3, 00165 Rome, Italy",1,41.89915022839809 12.461118495402745,,,4,,200,hotel
549,Hotel de Russie - Rocco Forte,"Via del Babuino, 9, 00187 Rome, Italy",1,41.91011114243399 12.477447366567763,,,5,,80,hotel
550,Grand Hotel de la Minerve,"Piazza della Minerva, 69, 00186 Rome, Italy",1,41.89778220180332 12.477604995402661,,,4,,120,hotel
551,The Westin Excelsior Rome,"Via Vittorio Veneto, 125, 00187 Rome, Italy",1,41.907870017589 12.490085824239056,,,4,,400,hotel
552,Boscolo Exedra,"Piazza della Repubblica, 47, 00185 Rome, Italy",1,41.9026154377316 12.495568191110168,,,3,,100,hotel
553,Hotel de Ricci,"Via della Barchetta, 14, 00186 Rome, Italy",1,41.89626312055495 12.468818281909737,,,5,,90,hotel
554,Hotel Raphael - Relais & ChÌ¢teaux,"Largo Febo, 2, 00186 Rome, Italy",1,41.900151982199965 12.472093695402847,,,4,,140,hotel
555,Hotel Indigo Rome - St. George,"Via Giulia, 62, 00186 Rome, Italy",1,41.898346501687016 12.4661624800598,,,4,,240,hotel
556,The First Roma Dolce,"Via del Vantaggio, 14, 00186 Rome, Italy",1,41.90759668388538 12.477888085839808,,,5,,350,hotel
557,Hotel Artemide,"Via Nazionale, 22, 00184 Rome, Italy",1,41.901473378399785 12.493354288002738,,,4,,250,hotel
558,Aleph Rome Hotel,"Via di San Basilio, 15, 00187 Rome, Italy",1,41.90547539981711 12.489989651224544,,,3,,100,hotel
559,iQ Hotel Roma,"Via Firenze, 8, 00184 Rome, Italy",1,41.90063451071497 12.495210880059954,,,4,,200,hotel
560,Hotel Locarno,"Via della Penna, 22, 00186 Rome, Italy",1,41.90980551499586 12.47472659540348,,,4,,300,hotel
561,Hotel Vilon,"Via dell'Arancio, 69, 00186 Roma RM, Italy",1,41.9059421938531 12.476676105313542,,,5,,350,hotel
562,Hotel Splendide Royal,"Via di Porta Pinciana, 14, 00187 Rome, Italy",1,41.90809521694122 12.486773281910532,,,4,,140,hotel
563,Hotel Adriano,"Via di Pallacorda, 2, 00186 Rome, Italy",1,41.90228219233538 12.475510480060118,,,3,,250,hotel
564,Hotel Quattro Fontane,"Via delle Quattro Fontane, 16, 00184 Rome, Italy",1,41.90023416969737 12.499937249907134,,,3,,200,hotel
565,Hotel Isa,"Via Cicerone, 39, 00193 Rome, Italy",1,41.907065335168696 12.468977924238992,,,5,,150,hotel
566,Hotel Santa Maria,"Vicolo del Piede, 2, 00153 Roma RM, Italy",1,41.891722104369606 12.47041029886061,,,2,,100,hotel
567,Hotel San Anselmo,"Piazza SantAnselmo, 2, 00153 Rome, Italy",1,41.882233500795216 12.479393637730261,,,2,,80,hotel
568,Hotel Forum,"Via Tor de Conti, 25-30, 00184 Rome, Italy",1,41.894095170853824 12.487707424238144,,,3,,150,hotel
569,Hotel Majestic Roma,"Via Vittorio Veneto, 50, 00187 Rome, Italy",1,41.90570918419164 12.48778916471744,,,5,,350,hotel
570,Hotel Ponte Sisto,"Via dei Pettinari, 64, 00186 Rome, Italy",1,41.8934933775578 12.472037672116816,,,4,,200,hotel
571,Hotel Mozart,"Via dei Greci, 23, 00187 Rome, Italy",1,41.90790507870516 12.477850548149615,,,4,,150,hotel
572,"Four Seasons Hotel Milano 1","Via Gesu, 6/8, 20121 Milano MI, Italy",2,45.4692189063453 9.195258206708136,,,5,,50,hotel
573,Baglioni Hotel Carlton,"Via Senato, 5",2,45.47292694643953 9.192488517486964,,,4,,150,hotel
574,Armani Hotel," Via Manzoni, 31",2,45.4707174004707 9.19288253554521,,,5,,120,hotel
575,Grand Hotel et de Milan ," Via Manzoni, 29",2,45.47000892541901 9.192433162539787,,,5,,250,hotel
576,The Westin Palace,"Piazza della Repubblica, 20",2,45.478795894235176 9.199260922058958,,,4,,200,hotel
577,Bulgari Hotel Milan,"Via Privata Fratelli Gabba, 7/B",2,45.470010465030136 9.189530535542609,,,5,,80,hotel
578,Hotel Principe di Savoia,"Piazza della Repubblica, 17",2,45.48410826577781 9.197782925717764,,,4,,120,hotel
579,ME Milan Il Duca," Piazza della Repubblica, 13",2,45.47949634477958 9.196094717926911,,,5,,400,hotel
580,NH Collection Milano President," Largo Augusto, 10",2,45.46331771021254 9.197736218528945,,,3,,100,hotel
581,Rosa Grand Milano," Piazza Fontana, 3",2,45.46397430674375 9.19401588124518,,,3,,90,hotel
582,Excelsior Hotel Gallia,"Piazza Duca d'Aosta, 9",2,45.48593476971682 9.201355440750017,,,4,,140,hotel
583,Sheraton Milan Malpensa Hotel,Aeroporto Malpensa 2000,2,45.62762814690808 8.711160620236834,,,4,,240,hotel
584,Hotel Milano Scala," Via dell'Orso, 7",2,45.469344926070406 9.1867449397892,,,5,,350,hotel
585,Hotel Principe Di Savoia,"Piazza della Repubblica, 17",2,45.48262574457176 9.196575528394675,,,4,,250,hotel
586,Room Mate Giulia," Via Silvio Pellico, 4",2,45.4656118269547 9.189569867335985,,,3,,100,hotel
587,Hotel Manin,"Via Manin, 7",2,45.47413633962939 9.195885902177052,,,4,,200,hotel
588,Hotel VIU Milan,"Via Aristotile Fioravanti, 6",2,45.48358472501871 9.177702710453234,,,4,,300,hotel
589,NH Milano Touring,"Via Ugo Tarchetti, 2",2,45.47704118369528 9.196511518383016,,,5,,350,hotel
590,Uptown Palace," Via Santa Sofia, 10",2,45.457745592531495 9.191981835581872,,,4,,140,hotel
591,UNAHOTELS Cusani Milano," Via Cusani, 13",2,45.468816293964956 9.18345920354451,,,3,,250,hotel
592,Hotel Dei Cavalieri," Piazza Giuseppe Missori, 1",2,45.46119844180991 9.188696577909345,,,3,,200,hotel
593,Hotel Pierre Milano,"Via De Amicis, 32",2,45.459695370787884 9.17684558335797,,,3,,150,hotel
594,Hotel Magna Pars,"Via Forcella, 6",2,45.45359793734293 9.166845211062736,,,2,,100,hotel
595,Hotel Straf ," Via San Raffaele, 3",2,45.465504002334434 9.191000785744498,,,2,,80,hotel
596,Hotel Milano Navigli," Alzaia Naviglio Grande, 8",2,45.4535074540873 9.18053673342967,,,3,,150,hotel
597,Hotel VIU Milan," Via Aristotile Fioravanti, 6",2,45.48347941506482 9.177380845365473,,,5,,350,hotel
598,NYX Hotel Milan," Piazza Quattro Novembre, 3",2,45.48729333072683 9.201819679763164,,,4,,200,hotel
599,B&B Hotel Milano San Siro,"Via Achille Zezon, 6",2,45.480704191177196 9.123438396614663,,,3,,150,hotel
600,Grand Hotel Vesuvio," Via Partenope, 45, 80121 Naples NA, Italy.",3,40.8380872423375  14.251142580360971,,,2,,50,hotel
601,Romeo Hotel,"Via Cristoforo Colombo, 45, 80133 Naples NA, Italy.",3,40.8415235847282  14.255424027913602,,,4,,150,hotel
602,Hotel Excelsior,"Via Partenope, 48, 80121 Naples NA, Italy",3,40.83017537722135  14.249590309849587,,,3,,120,hotel
603,Eurostars Hotel Excelsior,"Via Partenope, 48, 80121 Naples NA, Italy.",3,40.83013287961239  14.24959166980103,,,5,,250,hotel
604,UNAHOTELS Napoli," Piazza Giuseppe Garibaldi, 9/10, 80142 Naples NA, Italy.",3,40.85190701664029  14.267408565670854,,,4,,200,hotel
605,Palazzo Caracciolo Napoli,"Via Partenope, 38/44, 80121 Naples NA, Italy.",3,40.85497359566896  14.261410152178977,,,3,,80,hotel
606,Grand Hotel Parker's,"at Corso Vittorio Emanuele, 135, 80121 Naples NA, Italy.",3,40.837277130965525  14.22995420984997,,,4,,120,hotel
607,Hotel Piazza Bellini,"Via Santa Maria di Costantinopoli, 101, 80138 Naples NA, Italy.",3,40.85065983457499  14.251679781014692,,,5,,400,hotel
608,Hotel San Francesco al Monte,"Corso Vittorio Emanuele, 328, 80135 Naples NA, Italy.",3,40.84348264951901  14.244504896358173,,,3,,100,hotel
609,Palazzo Alabardieri," Via Alabardieri, 38, 80121 Naples NA, Italy.",3,40.83948384215477  14.248806140537877,,,3,,90,hotel
610,Hotel Santa Brigida,"Via Santa Brigida, 6, 80132 Naples NA, Italy.",3,40.839475725311566  14.248752496357996,,,4,,140,hotel
611,Renaissance Naples Hotel Mediterraneo,"Via Ponte di Tappia, 25, 80133 Naples NA, Italy.",3,40.841184154304585  14.25057653868617,,,4,,240,hotel
612,Palazzo Salgar,"Via dei Mille, 64, 80121 Naples NA, Italy.",3,40.846400339537716  14.263999681014445,,,5,,350,hotel
613,Grand Hotel Oriente," Via Armando Diaz, 44, 80134 Naples NA, Italy.",3,40.84267343473535  14.25024925403015,,,4,,250,hotel
614,Hotel San Pietro," Via San Pietro ad Aram, 18, 80138 Naples NA, Italy.",3,40.86655360560546  14.264098590590391,,,3,,100,hotel
615,Hotel Paradiso,"Via Ottavio Tupputi, 9, 80139 Napoli NA, Italy",3,40.84686993722129 14.207105328101061,,,4,,200,hotel
616,Hotel Palazzo Esedra," Piazza Giovanni Bovio 22, near the central train station.",3,40.83513338990712  14.24949648427931,,,4,,300,hotel
617,Hotel Cavour, Situated in the historic center at Piazza Garibaldi 32.,3,40.8531982444697  14.26837422334287,,,5,,350,hotel
618,Hotel Micalo,"Riviera di Chiaia 88, close to the waterfront and Castel dell'Ovo.",3,40.833002371336825  14.2269902810137,,,4,,140,hotel
619,Hotel Albergo del Golfo," Via Sedile di Porto 23, offering views of the Gulf of Naples.",3,40.84468817945561  14.255018396358246,,,3,,250,hotel
620,Hotel Piazza Bellini & Apartments,"Via S. Maria di Costantinopoli 101, near Piazza Bellini.",3,40.85065983457499  14.251744154030545,,,3,,200,hotel
621,Hotel Piazza Bellini & Apartments," Via S. Maria di Costantinopoli 101, near Piazza Bellini.",3,40.85064360362496  14.2517656117025,,,3,,150,hotel
622,Hotel San Francesco,"at Corso Umberto I 104, in a former monastery in the historic center.",3,40.84344206774152  14.24448343868621,,,2,,100,hotel
623,B&B Hotel,"P.za Giuseppe Garibaldi, 32, 80142 Napoli NA, Italy",3,40.85418564145672 14.267898931865965,,,2,,80,hotel
624,Grand Hotel Vesuvio,"Via Partenope, 45, 80121 Napoli NA, Italy",3,40.83135039491359 14.24801363748908,,,3,,150,hotel
625,Hotel Royal Prisco,"Via Posillipo 394, in the picturesque neighborhood of Posillipo.",3,40.63045456489176 14.484690367510648,,,5,,350,hotel
626,Hotel Miramare,"Via Nazario Sauro 24, in the Mergellina neighborhood, overlooking the sea.",3,40.8345205563515  14.250919591906811,,,4,,200,hotel
627,Hotel Nuvo," Nuova Agnano 5, in the Fuorigrotta district, close to sports facilities and exhibition centers.",3,40.81729995220598  14.175692428825293,,,3,,150,hotel
628,Hotel Monaco & Grand Canal,"P.za San Marco, 1332/1238, 30100 Venezia VE, Italy",5,45.43247376656437 12.33693429312769,,,4,,300,hotel
629,Aman Venice,"Calle Tiepolo, 1364, 30125 Venezia VE, Italy",5,45.4370591312262 12.331537896157487,,,5,,400,hotel
630,Hilton Molino Stucky Venice,"Giudecca, 810, 30133 Venezia VE, Italy",5,45.42832807795654 12.320250184514691,,,5,,400,hotel
631,Palazzo Veneziano,"Fondamenta Zattere Al Ponte Lungo, 1413, 30123 Venezia VE, Italy",5,45.430805278570915 12.322806326843253,,,5,,500,hotel
632,Canal Grande Hotel,"Campiello S. Simeone Grande, 932, 30135 Venezia VE, Italy",5,45.441545457789296 12.324089499857577,,,4,,180,hotel
633,Hotel NH Venezia Santa Lucia,"Rio Tera Lista di Spagna, 116/A, 30121 Venezia VE, Italy",5,45.44206486970939 12.322694751213914,,,4,,100,hotel
634,Hotel Metropole,"Riva degli Schiavoni, 4149, 30122 Venezia VE, Italy",5,45.43416579309345 12.345199798007531,,,4,,200,hotel
635,Rialto Unique Venice Experience,"Riva del Ferro, 5149, 30124 Venezia VE, Italy",5,45.437810685697734 12.336145957529016,,,3,,120,hotel
636,Splendid Venice - Starhotels Collezione,"Mercerie, 760, 30124 Venezia VE, Italy",5,45.4362974887801 12.337454875486914,,,5,,140,hotel
637,Hotel Papadopoli Venezia - MGallery,"Santa Croce 245, Giardini Papadopoli, 30135 Venezia VE, Italy",5,45.43810234176103 12.321170597292884,,,5,,380,hotel
638,NH Collection Venezia Grand Hotel Palazzo dei Dogi,"Fondamenta Madona de l'Orto, 3500, 30121 Venezia VE, Italy",5,45.44677228053236 12.330962044553909,,,4,,250,hotel
639,Hotel Ai Reali,"Calle Seconda de la Fava, 5527, 30122 Venezia VE, Italy",5,45.43717152208364 12.337866866196691,,,3,,150,hotel
640,Hotel Abbazia,"Calle Priuli dei Cavaletti, 68, 30121 Venezia VE, Italy",5,45.442102867144534 12.321713271093067,,,4,,250,hotel
641,Hotel Carlton on the Grand Canal,"Fondamenta del Monastero, 578, 30135 Venezia VE, Italy",5,45.44003986955301 12.322072850853809,,,4,,400,hotel
